sample-id	Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	Sample_Name	sample_comment	city	country
sample-325	DRR076788	AMPLICON	510	10783521	PRJDB1664	SAMD00066828	24145874	KYUSHU	public	sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070632	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066828	DRP001941	PH.C.22	human gut	Baybay	Philippines
sample-326	DRR076789	AMPLICON	514	8598949	PRJDB1664	SAMD00066829	19496653	KYUSHU	public	sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070633	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066829	DRP001941	PH.C.23	human gut	Baybay	Philippines
sample-327	DRR076790	AMPLICON	513	6611101	PRJDB1664	SAMD00066830	14996421	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070634	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066830	DRP001941	PH.C.24	human gut	Baybay	Philippines
sample-328	DRR076791	AMPLICON	514	11799197	PRJDB1664	SAMD00066831	26539372	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070635	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066831	DRP001941	PH.C.31	human gut	Ormoc	Philippines
sample-329	DRR076792	AMPLICON	515	11690879	PRJDB1664	SAMD00066832	26196368	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070636	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066832	DRP001941	PH.C.32	human gut	Ormoc	Philippines
sample-330	DRR076793	AMPLICON	510	11743140	PRJDB1664	SAMD00066833	26420057	KYUSHU	public	sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070637	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066833	DRP001941	PH.C.33	human gut	Ormoc	Philippines
sample-331	DRR076794	AMPLICON	515	6991246	PRJDB1664	SAMD00066834	15886690	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070638	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066834	DRP001941	PH.C.34	human gut	Ormoc	Philippines
sample-332	DRR076795	AMPLICON	524	11619502	PRJDB1664	SAMD00066835	26075915	KYUSHU	public	unknown_contigs,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070639	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066835	DRP001941	PH.C.35	human gut	Ormoc	Philippines
sample-333	DRR076796	AMPLICON	523	14207099	PRJDB1664	SAMD00066836	31827260	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070640	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066836	DRP001941	PH.C.36	human gut	Ormoc	Philippines
sample-334	DRR076797	AMPLICON	516	12173854	PRJDB1664	SAMD00066837	27324587	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070641	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066837	DRP001941	PH.C.37	human gut	Ormoc	Philippines
sample-335	DRR076798	AMPLICON	521	5318613	PRJDB1664	SAMD00066838	12053789	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070642	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066838	DRP001941	PH.C.38	human gut	Ormoc	Philippines
sample-336	DRR076799	AMPLICON	514	14241349	PRJDB1664	SAMD00066839	32072785	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070643	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066839	DRP001941	PH.C.39	human gut	Ormoc	Philippines
sample-337	DRR076800	AMPLICON	517	12202308	PRJDB1664	SAMD00066840	27613115	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070644	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066840	DRP001941	PH.C.40	human gut	Ormoc	Philippines
sample-338	DRR076801	AMPLICON	516	8276389	PRJDB1664	SAMD00066841	18672415	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070645	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066841	DRP001941	PH.C.41	human gut	Ormoc	Philippines
sample-339	DRR076802	AMPLICON	514	6039254	PRJDB1664	SAMD00066842	13755453	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070646	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066842	DRP001941	PH.C.42	human gut	Ormoc	Philippines
sample-340	DRR076803	AMPLICON	514	9394671	PRJDB1664	SAMD00066843	21426612	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070647	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066843	DRP001941	PH.C.43	human gut	Ormoc	Philippines
sample-341	DRR076804	AMPLICON	527	11201793	PRJDB1664	SAMD00066844	25161026	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070648	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066844	DRP001941	PH.C.44	human gut	Ormoc	Philippines
sample-342	DRR076805	AMPLICON	520	10700303	PRJDB1664	SAMD00066845	24156802	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070649	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066845	DRP001941	PH.C.45	human gut	Ormoc	Philippines
sample-343	DRR076806	AMPLICON	521	7856062	PRJDB1664	SAMD00066846	17758729	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070650	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066846	DRP001941	PH.C.46	human gut	Ormoc	Philippines
sample-344	DRR076807	AMPLICON	526	9088057	PRJDB1664	SAMD00066847	20591546	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070651	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066847	DRP001941	PH.C.47	human gut	Ormoc	Philippines
sample-345	DRR076808	AMPLICON	523	10986768	PRJDB1664	SAMD00066848	24648693	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070652	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066848	DRP001941	PH.C.48	human gut	Ormoc	Philippines
sample-346	DRR076809	AMPLICON	522	5669973	PRJDB1664	SAMD00066849	12867655	KYUSHU	public	sra,unknown_contigs	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070653	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066849	DRP001941	PH.C.49	human gut	Ormoc	Philippines
