sample-id,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,host_body_product,host_diet,host,host_subject_id,Instrument,isol_growth_condt,isolate,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,misc_param,Organism,Platform,ReleaseDate,Sample Name,source_material_id,SRA Study
sample-205,SRR15032411,AMPLICON,301,7394667,PRJNA743361,SAMN20031419,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3226622,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343836,USA,North America,USA: California,stool,Fermented,Homo sapiens,8024,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v197,4025,37.4275 N 122.1697 W,fefifo_8024_4_286__16S,SINGLE,PCR,METAGENOMIC,4,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8024_4_286,4025,SRP326733
sample-206,SRR15032412,AMPLICON,301,9977548,PRJNA743361,SAMN20031418,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",4328009,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343835,USA,North America,USA: California,stool,Fermented,Homo sapiens,8021,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v196,6022,37.4275 N 122.1697 W,fefifo_8021_6_285__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8021_6_285,6022,SRP326733
sample-207,SRR15032413,AMPLICON,301,10837505,PRJNA743361,SAMN20031417,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",4755081,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343834,USA,North America,USA: California,stool,Fermented,Homo sapiens,8027,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v195,6028,37.4275 N 122.1697 W,fefifo_8027_6_283__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8027_6_283,6028,SRP326733
sample-208,SRR15032414,AMPLICON,301,15191771,PRJNA743361,SAMN20031416,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",6559846,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343833,USA,North America,USA: California,stool,Fermented,Homo sapiens,8024,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v194,3025,37.4275 N 122.1697 W,fefifo_8024_3_282__16S,SINGLE,PCR,METAGENOMIC,3,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8024_3_282,3025,SRP326733
sample-209,SRR15032415,AMPLICON,301,7303163,PRJNA743361,SAMN20031415,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3237252,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343832,USA,North America,USA: California,stool,Fermented,Homo sapiens,8028,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v193,4029,37.4275 N 122.1697 W,fefifo_8028_4_281__16S,SINGLE,PCR,METAGENOMIC,4,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8028_4_281,4029,SRP326733
sample-210,SRR15032416,AMPLICON,301,11429873,PRJNA743361,SAMN20031414,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",5001932,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343831,USA,North America,USA: California,stool,Fermented,Homo sapiens,8027,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v192,5028,37.4275 N 122.1697 W,fefifo_8027_5_280__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8027_5_280,5028,SRP326733
sample-211,SRR15032417,AMPLICON,301,1915564,PRJNA743361,SAMN20031243,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",896080,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343830,USA,North America,USA: California,stool,Fiber,Homo sapiens,8038,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v21,1039,37.4275 N 122.1697 W,fefifo_8038_1_116__16S,SINGLE,PCR,METAGENOMIC,1,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8038_1_116,1039,SRP326733
sample-212,SRR15032418,AMPLICON,301,3232439,PRJNA743361,SAMN20031413,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1451172,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343829,USA,North America,USA: California,stool,Fermented,Homo sapiens,8032,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v191,2033,37.4275 N 122.1697 W,fefifo_8032_2_28__16S,SINGLE,PCR,METAGENOMIC,2,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8032_2_28,2033,SRP326733
sample-213,SRR15032419,AMPLICON,301,26007604,PRJNA743361,SAMN20031412,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",11307737,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343828,USA,North America,USA: California,stool,Fermented,Homo sapiens,8033,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v190,4034,37.4275 N 122.1697 W,fefifo_8033_4_279__16S,SINGLE,PCR,METAGENOMIC,4,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8033_4_279,4034,SRP326733
sample-214,SRR15032420,AMPLICON,301,15100568,PRJNA743361,SAMN20031411,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",7015640,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343827,USA,North America,USA: California,stool,Fermented,Homo sapiens,8025,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v189,5026,37.4275 N 122.1697 W,fefifo_8025_5_278__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8025_5_278,5026,SRP326733
sample-215,SRR15032421,AMPLICON,301,4538177,PRJNA743361,SAMN20031410,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2048494,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343826,USA,North America,USA: California,stool,Fermented,Homo sapiens,8028,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v188,3029,37.4275 N 122.1697 W,fefifo_8028_3_277__16S,SINGLE,PCR,METAGENOMIC,3,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8028_3_277,3029,SRP326733
sample-216,SRR15032422,AMPLICON,301,1819244,PRJNA743361,SAMN20031409,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",910084,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343825,USA,North America,USA: California,stool,Fermented,Homo sapiens,8026,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v187,6027,37.4275 N 122.1697 W,fefifo_8026_6_276__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8026_6_276,6027,SRP326733
sample-217,SRR15032423,AMPLICON,301,4748877,PRJNA743361,SAMN20031408,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2151405,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343824,USA,North America,USA: California,stool,Fiber,Homo sapiens,8022,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v186,4024,37.4275 N 122.1697 W,fefifo_8022_4_275__16S,SINGLE,PCR,METAGENOMIC,4,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8022_4_275,4024,SRP326733
sample-218,SRR15032424,AMPLICON,301,4214000,PRJNA743361,SAMN20031407,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1915224,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343823,USA,North America,USA: California,stool,Fermented,Homo sapiens,8031,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v185,5032,37.4275 N 122.1697 W,fefifo_8031_5_274__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8031_5_274,5032,SRP326733
sample-219,SRR15032425,AMPLICON,301,1982085,PRJNA743361,SAMN20031406,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",938851,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343822,USA,North America,USA: California,stool,Fermented,Homo sapiens,8032,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v184,3033,37.4275 N 122.1697 W,fefifo_8032_3_273__16S,SINGLE,PCR,METAGENOMIC,3,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8032_3_273,3033,SRP326733
sample-220,SRR15032426,AMPLICON,301,4995697,PRJNA743361,SAMN20031405,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2261735,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343821,USA,North America,USA: California,stool,Fermented,Homo sapiens,8031,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v183,6032,37.4275 N 122.1697 W,fefifo_8031_6_272__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8031_6_272,6032,SRP326733
sample-221,SRR15032427,AMPLICON,301,3197523,PRJNA743361,SAMN20031404,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1426325,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343820,USA,North America,USA: California,stool,Fermented,Homo sapiens,8032,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v182,6033,37.4275 N 122.1697 W,fefifo_8032_6_271__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8032_6_271,6033,SRP326733
sample-222,SRR15032428,AMPLICON,301,1746703,PRJNA743361,SAMN20031242,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",833927,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343819,USA,North America,USA: California,stool,Fiber,Homo sapiens,8009,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v20,5010,37.4275 N 122.1697 W,fefifo_8009_5_115__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8009_5_115,5010,SRP326733
sample-223,SRR15032429,AMPLICON,301,36239196,PRJNA743361,SAMN20031403,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",16064688,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343818,USA,North America,USA: California,stool,Fermented,Homo sapiens,8033,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v181,3034,37.4275 N 122.1697 W,fefifo_8033_3_270__16S,SINGLE,PCR,METAGENOMIC,3,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8033_3_270,3034,SRP326733
sample-224,SRR15032430,AMPLICON,301,7268849,PRJNA743361,SAMN20031402,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3172844,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343817,USA,North America,USA: California,stool,Fermented,Homo sapiens,8025,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v180,1026,37.4275 N 122.1697 W,fefifo_8025_1_27__16S,SINGLE,PCR,METAGENOMIC,1,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8025_1_27,1026,SRP326733
sample-225,SRR15032431,AMPLICON,301,26864250,PRJNA743361,SAMN20031401,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",11764496,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343816,USA,North America,USA: California,stool,Fiber,Homo sapiens,8029,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v179,3030,37.4275 N 122.1697 W,fefifo_8029_3_268__16S,SINGLE,PCR,METAGENOMIC,3,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8029_3_268,3030,SRP326733
sample-226,SRR15032432,AMPLICON,301,7437409,PRJNA743361,SAMN20031400,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3267190,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343815,USA,North America,USA: California,stool,Fiber,Homo sapiens,8029,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v178,4030,37.4275 N 122.1697 W,fefifo_8029_4_267__16S,SINGLE,PCR,METAGENOMIC,4,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8029_4_267,4030,SRP326733
sample-227,SRR15032433,AMPLICON,301,6281268,PRJNA743361,SAMN20031399,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2767689,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343814,USA,North America,USA: California,stool,Fiber,Homo sapiens,8018,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v177,8019,37.4275 N 122.1697 W,fefifo_8018_8_266__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8018_8_266,8019,SRP326733
sample-228,SRR15032434,AMPLICON,301,3744440,PRJNA743361,SAMN20031398,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1697839,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343813,USA,North America,USA: California,stool,Fiber,Homo sapiens,8006,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v176,8007,37.4275 N 122.1697 W,fefifo_8006_8_265__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8006_8_265,8007,SRP326733
sample-229,SRR15032435,AMPLICON,301,2680706,PRJNA743361,SAMN20031397,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1232341,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343812,USA,North America,USA: California,stool,Fermented,Homo sapiens,8034,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v175,5035,37.4275 N 122.1697 W,fefifo_8034_5_264__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8034_5_264,5035,SRP326733
sample-230,SRR15032436,AMPLICON,301,5359907,PRJNA743361,SAMN20031396,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2368977,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343811,USA,North America,USA: California,stool,Fiber,Homo sapiens,8006,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v174,9007,37.4275 N 122.1697 W,fefifo_8006_9_263__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8006_9_263,9007,SRP326733
sample-231,SRR15032437,AMPLICON,301,8241380,PRJNA743361,SAMN20031395,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3605364,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",human_gut,healthy_adults,stool,SRX11343810,USA,North America,USA: California,stool,Fermented,Homo sapiens,8008,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v173,8009,37.4275 N 122.1697 W,fefifo_8008_8_262__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8008_8_262,8009,SRP326733
sample-232,SRR15032438,AMPLICON,301,6177122,PRJNA743361,SAMN20031394,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2686735,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343809,USA,North America,USA: California,stool,Fermented,Homo sapiens,8008,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v172,9009,37.4275 N 122.1697 W,fefifo_8008_9_261__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8008_9_261,9009,SRP326733
sample-233,SRR15032439,AMPLICON,301,937314,PRJNA743361,SAMN20031241,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",479047,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343808,USA,North America,USA: California,stool,Fermented,Homo sapiens,8034,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v19,1035,37.4275 N 122.1697 W,fefifo_8034_1_114__16S,SINGLE,PCR,METAGENOMIC,1,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8034_1_114,1035,SRP326733
sample-234,SRR15032440,AMPLICON,301,11464488,PRJNA743361,SAMN20031393,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",5002976,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343807,USA,North America,USA: California,stool,Fermented,Homo sapiens,8028,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v171,6029,37.4275 N 122.1697 W,fefifo_8028_6_260__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8028_6_260,6029,SRP326733
sample-235,SRR15032441,AMPLICON,301,7618310,PRJNA743361,SAMN20031392,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3306700,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343806,USA,North America,USA: California,stool,Fermented,Homo sapiens,8021,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v170,1022,37.4275 N 122.1697 W,fefifo_8021_1_26__16S,SINGLE,PCR,METAGENOMIC,1,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8021_1_26,1022,SRP326733
sample-236,SRR15032442,AMPLICON,301,9422203,PRJNA743361,SAMN20031391,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",4027817,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343805,USA,North America,USA: California,stool,Fermented,Homo sapiens,8028,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v169,5029,37.4275 N 122.1697 W,fefifo_8028_5_259__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8028_5_259,5029,SRP326733
sample-237,SRR15032443,AMPLICON,301,7116543,PRJNA743361,SAMN20031390,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3211308,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343804,USA,North America,USA: California,stool,Fermented,Homo sapiens,8031,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v168,7032,37.4275 N 122.1697 W,fefifo_8031_7_258__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8031_7_258,7032,SRP326733
sample-238,SRR15032444,AMPLICON,301,24908051,PRJNA743361,SAMN20031389,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",10704411,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343803,USA,North America,USA: California,stool,Fiber,Homo sapiens,8035,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v167,2036,37.4275 N 122.1697 W,fefifo_8035_2_257__16S,SINGLE,PCR,METAGENOMIC,2,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8035_2_257,2036,SRP326733
sample-239,SRR15032445,AMPLICON,301,32151315,PRJNA743361,SAMN20031388,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",13864588,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343802,USA,North America,USA: California,stool,Fermented,Homo sapiens,8033,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v166,6034,37.4275 N 122.1697 W,fefifo_8033_6_256__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8033_6_256,6034,SRP326733
sample-240,SRR15032446,AMPLICON,301,23031316,PRJNA743361,SAMN20031387,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",10052158,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343801,USA,North America,USA: California,stool,Fermented,Homo sapiens,8026,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v165,7027,37.4275 N 122.1697 W,fefifo_8026_7_255__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8026_7_255,7027,SRP326733
sample-241,SRR15032447,AMPLICON,301,2949800,PRJNA743361,SAMN20031386,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1363523,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343800,USA,North America,USA: California,stool,Fiber,Homo sapiens,8022,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v164,7024,37.4275 N 122.1697 W,fefifo_8022_7_254__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8022_7_254,7024,SRP326733
sample-242,SRR15032448,AMPLICON,301,4760014,PRJNA743361,SAMN20031385,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2142147,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343799,USA,North America,USA: California,stool,Fermented,Homo sapiens,8024,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v163,5025,37.4275 N 122.1697 W,fefifo_8024_5_252__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8024_5_252,5025,SRP326733
sample-243,SRR15032449,AMPLICON,301,3856713,PRJNA743361,SAMN20031384,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1753235,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343798,USA,North America,USA: California,stool,Fermented,Homo sapiens,8030,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v162,6031,37.4275 N 122.1697 W,fefifo_8030_6_251__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8030_6_251,6031,SRP326733
sample-244,SRR15032450,AMPLICON,301,1628410,PRJNA743361,SAMN20031240,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",773544,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343797,USA,North America,USA: California,stool,Fermented,Homo sapiens,8014,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v18,4015,37.4275 N 122.1697 W,fefifo_8014_4_113__16S,SINGLE,PCR,METAGENOMIC,4,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8014_4_113,4015,SRP326733
sample-245,SRR15032451,AMPLICON,301,3164112,PRJNA743361,SAMN20031383,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1430971,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343796,USA,North America,USA: California,stool,Fermented,Homo sapiens,8016,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v161,8017,37.4275 N 122.1697 W,fefifo_8016_8_250__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8016_8_250,8017,SRP326733
